key_id,repeat,timing_cycles,valid_ct,message_hw,coeff0_hw,sk_byte0
17,5,561,0,128,7,252
17,6,559,0,128,7,252
17,7,473,0,128,7,252
17,8,466,0,128,7,252
17,9,438,0,128,7,252
17,10,576,0,128,7,252
17,11,403,0,128,7,252
17,12,447,0,128,7,252
17,13,502,0,128,7,252
17,14,585,0,128,7,252
17,15,518,0,128,7,252
17,16,532,0,128,7,252
17,17,326,0,128,7,252
17,18,426,0,128,7,252
17,19,407,0,128,7,252
17,20,440,0,128,7,252
17,21,543,0,128,7,252
17,22,556,0,128,7,252
17,23,328,0,128,7,252
17,24,454,0,128,7,252
17,25,439,0,128,7,252
17,26,515,0,128,7,252
17,27,537,0,128,7,252
17,28,457,0,128,7,252
17,29,543,0,128,7,252
17,30,454,0,128,7,252
17,31,325,0,128,7,252
17,32,513,0,128,7,252
17,33,413,0,128,7,252
17,34,446,0,128,7,252
17,35,333,0,128,7,252
17,36,334,0,128,7,252
17,37,538,0,128,7,252
17,38,560,0,128,7,252
17,39,559,0,128,7,252
17,40,582,0,128,7,252
17,41,583,0,128,7,252
17,42,358,0,128,7,252
17,43,547,0,128,7,252
17,44,466,0,128,7,252
17,45,523,0,128,7,252
17,46,594,0,128,7,252
17,47,515,0,128,7,252
17,48,519,0,128,7,252
17,49,484,0,128,7,252
18,0,549,0,123,6,75
18,1,424,0,123,6,75
18,2,336,0,123,6,75
18,3,357,0,123,6,75
18,4,503,0,123,6,75
18,5,528,0,123,6,75
18,6,487,0,123,6,75
18,7,561,0,123,6,75
18,8,461,0,123,6,75
18,9,402,0,123,6,75
18,10,449,0,123,6,75
18,11,410,0,123,6,75
18,12,536,0,123,6,75
18,13,592,0,123,6,75
18,14,420,0,123,6,75
18,15,557,0,123,6,75
18,16,305,0,123,6,75
18,17,348,0,123,6,75
18,18,271,0,123,6,75
18,19,310,0,123,6,75
18,20,548,0,123,6,75
18,21,539,0,123,6,75
18,22,513,0,123,6,75
18,23,562,0,123,6,75
18,24,552,0,123,6,75
18,25,568,0,123,6,75
18,26,339,0,123,6,75
18,27,551,0,123,6,75
18,28,544,0,123,6,75
18,29,471,0,123,6,75
18,30,544,0,123,6,75
18,31,434,0,123,6,75
18,32,376,0,123,6,75
18,33,503,0,123,6,75
18,34,460,0,123,6,75
18,35,531,0,123,6,75
18,36,570,0,123,6,75
18,37,458,0,123,6,75
18,38,569,0,123,6,75
18,39,550,0,123,6,75
18,40,556,0,123,6,75
18,41,443,0,123,6,75
18,42,370,0,123,6,75
18,43,558,0,123,6,75
18,44,609,0,123,6,75
18,45,571,0,123,6,75
18,46,295,0,123,6,75
18,47,548,0,123,6,75
18,48,579,0,123,6,75
18,49,530,0,123,6,75
19,0,559,1,121,5,147
19,1,536,1,121,5,147
19,2,445,1,121,5,147
19,3,479,1,121,5,147
19,4,565,1,121,5,147
19,5,549,1,121,5,147
19,6,431,1,121,5,147
19,7,571,1,121,5,147
19,8,602,1,121,5,147
19,9,536,1,121,5,147
19,10,444,1,121,5,147
19,11,613,1,121,5,147
19,12,453,1,121,5,147
19,13,398,1,121,5,147
19,14,534,1,121,5,147
19,15,459,1,121,5,147
19,16,449,1,121,5,147
19,17,528,1,121,5,147
19,18,551,1,121,5,147
19,19,453,1,121,5,147
19,20,573,1,121,5,147
19,21,370,1,121,5,147
19,22,859,1,121,5,147
19,23,539,1,121,5,147
19,24,440,1,121,5,147
19,25,434,1,121,5,147
19,26,395,1,121,5,147
19,27,568,1,121,5,147
19,28,417,1,121,5,147
19,29,298,1,121,5,147
19,30,605,1,121,5,147
19,31,434,1,121,5,147
19,32,417,1,121,5,147
