sample_id,target_byte,repeat,timing_ns
1489,180,9,25416
1490,180,10,31833
1491,180,11,33125
1492,180,12,34458
1493,180,13,31458
1494,180,14,32583
1495,180,15,23791
1496,180,16,27958
1497,180,17,26458
1498,180,18,22541
1499,180,19,28833
1500,228,0,33500
1501,228,1,24208
1502,228,2,35125
1503,228,3,34416
1504,228,4,26708
1505,228,5,28750
1506,228,6,35625
1507,228,7,36250
1508,228,8,27166
1509,228,9,31875
1510,228,10,32875
1511,228,11,33250
1512,228,12,29375
1513,228,13,26166
1514,228,14,35208
1515,228,15,23041
1516,228,16,32625
1517,228,17,24500
1518,228,18,35666
1519,228,19,34416
1520,230,0,29375
1521,230,1,35125
1522,230,2,31250
1523,230,3,29291
1524,230,4,34541
1525,230,5,34708
1526,230,6,31000
1527,230,7,34041
1528,230,8,29541
1529,230,9,31083
1530,230,10,37041
1531,230,11,31333
1532,230,12,32333
1533,230,13,30833
1534,230,14,34875
1535,230,15,31708
1536,230,16,26583
1537,230,17,30333
1538,230,18,22708
1539,230,19,29750
1540,80,0,32666
1541,80,1,27333
1542,80,2,23583
1543,80,3,38083
1544,80,4,32125
1545,80,5,35875
1546,80,6,62250
1547,80,7,30958
1548,80,8,33625
1549,80,9,34541
1550,80,10,33625
1551,80,11,36375
1552,80,12,36708
1553,80,13,34541
1554,80,14,35375
1555,80,15,35625
1556,80,16,34500
1557,80,17,34708
1558,80,18,32875
1559,80,19,31500
1560,147,0,26375
1561,147,1,30916
1562,147,2,33125
1563,147,3,220416
1564,147,4,33750
1565,147,5,33458
1566,147,6,35416
1567,147,7,36000
1568,147,8,32708
1569,147,9,35833
1570,147,10,92208
1571,147,11,36791
1572,147,12,31625
1573,147,13,22166
1574,147,14,35333
1575,147,15,29250
1576,147,16,35958
1577,147,17,34666
1578,147,18,31916
1579,147,19,34375
1580,181,0,30458
1581,181,1,34875
1582,181,2,30958
1583,181,3,31833
1584,181,4,35375
1585,181,5,34583
1586,181,6,60416
1587,181,7,34375
1588,181,8,36416
1589,181,9,26833
1590,181,10,35708
1591,181,11,65208
1592,181,12,35916
1593,181,13,35208
1594,181,14,30458
1595,181,15,35333
1596,181,16,35458
1597,181,17,26916
1598,181,18,33250
1599,181,19,29250
1600,175,0,31416
1601,175,1,27083
1602,175,2,35458
1603,175,3,30041
1604,175,4,34666
1605,175,5,32666
1606,175,6,40000
1607,175,7,34625
1608,175,8,35625
1609,175,9,35208
1610,175,10,25125
1611,175,11,34625
1612,175,12,35375
1613,175,13,29541
1614,175,14,25041
1615,175,15,32541
1616,175,16,27875
1617,175,17,25708
1618,175,18,32000
1619,175,19,25000
1620,161,0,22791
1621,161,1,35375
1622,161,2,25333
1623,161,3,40333
1624,161,4,33708
1625,161,5,31250
1626,161,6,26166
1627,161,7,24541
1628,161,8,33875
1629,161,9,29291
1630,161,10,23708
1631,161,11,31083
1632,161,12,35083
1633,161,13,36083
1634,161,14,68916
1635,161,15,162541
1636,161,16,41833
1637,161,17,61916
1638,161,18,38833
1639,161,19,31375
1640,5,0,28500
1641,5,1,28750
1642,5,2,34541
1643,5,3,35666
1644,5,4,36375
1645,5,5,33833
1646,5,6,28583
1647,5,7,28041
1648,5,8,27083
1649,5,9,34166
1650,5,10,30875
1651,5,11,33208
1652,5,12,31708
1653,5,13,38125
1654,5,14,27625
1655,5,15,31000
1656,5,16,25916
1657,5,17,31000
1658,5,18,22875
1659,5,19,35416
1660,129,0,34000
1661,129,1,35041
1662,129,2,32125
1663,129,3,35250
1664,129,4,31666
1665,129,5,34791
1666,129,6,35208
1667,129,7,30000
1668,129,8,33791
1669,129,9,31625
1670,129,10,30416
1671,129,11,27583
1672,129,12,36083
1673,129,13,36125
1674,129,14,35416
1675,129,15,28000
1676,129,16,30000
1677,129,17,23041
1678,129,18,33041
1679,129,19,23166
1680,95,0,30833
1681,95,1,34541
1682,95,2,33416
1683,95,3,32375
1684,95,4,31916
1685,95,5,35625
1686,95,6,34625
1687,95,7,31125
1688,95,8,34833
1689,95,9,32333
1690,95,10,33583
1691,95,11,30791
1692,95,12,31458
1693,95,13,33833
1694,95,14,27416
1695,95,15,30333
1696,95,16,27458
1697,95,17,30541
1698,95,18,28875
1699,95,19,38250
1700,210,0,33541
1701,210,1,32916
1702,210,2,32416
1703,210,3,22875
1704,210,4,34291
1705,210,5,36208
1706,210,6,33041
1707,210,7,35166
1708,210,8,35041
1709,210,9,29750
1710,210,10,33541
1711,210,11,32375
1712,210,12,34583
1713,210,13,28208
1714,210,14,31125
1715,210,15,34041
1716,210,16,30375
1717,210,17,24833
1718,210,18,30833
1719,210,19,36500
1720,45,0,26791
1721,45,1,28458
1722,45,2,30125
1723,45,3,30125
1724,45,4,32833
1725,45,5,29708
1726,45,6,33791
1727,45,7,31500
1728,45,8,24666
1729,45,9,32791
1730,45,10,33708
1731,45,11,28875
1732,45,12,30625
1733,45,13,22833
1734,45,14,34333
1735,45,15,36625
1736,45,16,30708
1737,45,17,34000
1738,45,18,26958
1739,45,19,25791
1740,109,0,31083
1741,109,1,32916
1742,109,2,35916
1743,109,3,35583
1744,109,4,33958
1745,109,5,33416
1746,109,6,30166
1747,109,7,31250
1748,109,8,32041
1749,109,9,26958
1750,109,10,32666
1751,109,11,34291
1752,109,12,29125
1753,109,13,32083
1754,109,14,35500
1755,109,15,33125
1756,109,16,22708
1757,109,17,37250
1758,109,18,34833
1759,109,19,37250
1760,101,0,37500
1761,101,1,29083
1762,101,2,37125
1763,101,3,30291
1764,101,4,23666
1765,101,5,33291
1766,101,6,36500
1767,101,7,29333
1768,101,8,34833
1769,101,9,34125
1770,101,10,30666
1771,101,11,26791
1772,101,12,50333
1773,101,13,44875
1774,101,14,34166
1775,101,15,39166
1776,101,16,35125
1777,101,17,37958
1778,101,18,27000
1779,101,19,41166
1780,10,0,27083
1781,10,1,35166
1782,10,2,40333
1783,10,3,46833
1784,10,4,37625
1785,10,5,33416
1786,10,6,32416
1787,10,7,43500
1788,10,8,27291
1789,10,9,22500
1790,10,10,30916
1791,10,11,25708
1792,10,12,32250
1793,10,13,36583
1794,10,14,33208
1795,10,15,33750
1796,10,16,34416
1797,10,17,31291
1798,10,18,35541
1799,10,19,34708
1800,255,0,35541
1801,255,1,35458
1802,255,2,27083
1803,255,3,36125
1804,255,4,34458
1805,255,5,25666
1806,255,6,34083
1807,255,7,30916
1808,255,8,30291
1809,255,9,32875
1810,255,10,36000
1811,255,11,33208
1812,255,12,26375
1813,255,13,32416
1814,255,14,28583
1815,255,15,23416
1816,255,16,35333
1817,255,17,35791
1818,255,18,35041
1819,255,19,27791
1820,55,0,27500
1821,55,1,30833
1822,55,2,28000
1823,55,3,29208
1824,55,4,25375
1825,55,5,25041
1826,55,6,28833
1827,55,7,25250
1828,55,8,33291
1829,55,9,33625
1830,55,10,32625
1831,55,11,26041
1832,55,12,32583
1833,55,13,27708
1834,55,14,35250
1835,55,15,23833
1836,55,16,23041
1837,55,17,34458
1838,55,18,30875
1839,55,19,28375
1840,183,0,31166
1841,183,1,34708
1842,183,2,59375
1843,183,3,26166
1844,183,4,38125
1845,183,5,43916
1846,183,6,28125
1847,183,7,31208
1848,183,8,33041
1849,183,9,29458
1850,183,10,28333
1851,183,11,35208
1852,183,12,25041
1853,183,13,25333
1854,183,14,31041
1855,183,15,35250
1856,183,16,36000
1857,183,17,29750
1858,183,18,29416
1859,183,19,32416
1860,99,0,32833
1861,99,1,33083
1862,99,2,34583
1863,99,3,33833
1864,99,4,31041
1865,99,5,35541
1866,99,6,31750
1867,99,7,32708
1868,99,8,30458
1869,99,9,33291
1870,99,10,28583
1871,99,11,33000
1872,99,12,31833
1873,99,13,31958
1874,99,14,30875
1875,99,15,45958
1876,99,16,31541
1877,99,17,31208
1878,99,18,30083
1879,99,19,35250
1880,88,0,40708
1881,88,1,28208
1882,88,2,36875
1883,88,3,29291
1884,88,4,28666
1885,88,5,26833
1886,88,6,32250
1887,88,7,32291
1888,88,8,28875
1889,88,9,28916
1890,88,10,36500
1891,88,11,36500
1892,88,12,31833
1893,88,13,38958
1894,88,14,36625
1895,88,15,34958
1896,88,16,35541
1897,88,17,37000
1898,88,18,35958
1899,88,19,51041
1900,175,0,35875
1901,175,1,66916
1902,175,2,35916
1903,175,3,36375
1904,175,4,45250
1905,175,5,35125
1906,175,6,29500
1907,175,7,35125
1908,175,8,24958
1909,175,9,36125
1910,175,10,35083
1911,175,11,35333
1912,175,12,35750
1913,175,13,30166
1914,175,14,23416
1915,175,15,22875
1916,175,16,25791
1917,175,17,31583
1918,175,18,34500
1919,175,19,33458
1920,149,0,35250
1921,149,1,35416
1922,149,2,31500
1923,149,3,36125
1924,149,4,31291
1925,149,5,42375
1926,149,6,35541
1927,149,7,34000
1928,149,8,33875
1929,149,9,29708
1930,149,10,30208
1931,149,11,23583
1932,149,12,34416
1933,149,13,34833
1934,149,14,30166
1935,149,15,31041
1936,149,16,33541
1937,149,17,28250
1938,149,18,32125
1939,149,19,32416
1940,210,0,30708
1941,210,1,28166
1942,210,2,33833
1943,210,3,28958
1944,210,4,23125
1945,210,5,29208
1946,210,6,30875
1947,210,7,30125
1948,210,8,23166
1949,210,9,32291
1950,210,10,35458
1951,210,11,28166
1952,210,12,28500
1953,210,13,27250
1954,210,14,31125
1955,210,15,34583
1956,210,16,30875
1957,210,17,34458
1958,210,18,31250
1959,210,19,30916
1960,138,0,33541
1961,138,1,34125
1962,138,2,26083
1963,138,3,35125
1964,138,4,29583
1965,138,5,34791
1966,138,6,31291
1967,138,7,33541
1968,138,8,31916
1969,138,9,26000
1970,138,10,35041
1971,138,11,30625
1972,138,12,31875
1973,138,13,36291
1974,138,14,34500
1975,138,15,34041
1976,138,16,32833
1977,138,17,37541
1978,138,18,47416
1979,138,19,34916
1980,251,0,27166
1981,251,1,31791
1982,251,2,23791
1983,251,3,28250
1984,251,4,35791
1985,251,5,36250
1986,251,6,34291
1987,251,7,36166
1988,251,8,35000
1989,251,9,35500
1990,251,10,35458
1991,251,11,35791
1992,251,12,134541
1993,251,13,37166
1994,251,14,34916
1995,251,15,28666
1996,251,16,28625
1997,251,17,31375
1998,251,18,36583
1999,251,19,31791
2000,61,0,36416
2001,61,1,40625
2002,61,2,36041
2003,61,3,35250
2004,61,4,36333
2005,61,5,36791
2006,61,6,101250
2007,61,7,34958
2008,61,8,35791
2009,61,9,33291
2010,61,10,35708
2011,61,11,36916
2012,61,12,55500
2013,61,13,37250
2014,61,14,35166
2015,61,15,52208
2016,61,16,34416
2017,61,17,38500
2018,61,18,38666
2019,61,19,107708
2020,204,0,31541
2021,204,1,26375
2022,204,2,29250
2023,204,3,33750
2024,204,4,34833
2025,204,5,38375
2026,204,6,36541
2027,204,7,36666
2028,204,8,58125
2029,204,9,36583
2030,204,10,34791
2031,204,11,35583
2032,204,12,35458
2033,204,13,359583
2034,204,14,36000
2035,204,15,34833
2036,204,16,37041
2037,204,17,36541
2038,204,18,35958
2039,204,19,82666
2040,182,0,37666
2041,182,1,114041
2042,182,2,34541
2043,182,3,37166
2044,182,4,35166
2045,182,5,35791
2046,182,6,37916
2047,182,7,36416
2048,182,8,53625
2049,182,9,37208
2050,182,10,34041
2051,182,11,36125
2052,182,12,70291
2053,182,13,35541
2054,182,14,378041
2055,182,15,37708
2056,182,16,36708
2057,182,17,34250
2058,182,18,35833
2059,182,19,36666
2060,125,0,36458
2061,125,1,35916
2062,125,2,35500
2063,125,3,35708
2064,125,4,35125
2065,125,5,36916
2066,125,6,51250
2067,125,7,36208
2068,125,8,2437916
2069,125,9,35708
2070,125,10,36000
2071,125,11,40750
2072,125,12,36541
2073,125,13,35125
2074,125,14,37333
2075,125,15,30000
2076,125,16,64583
2077,125,17,35500
2078,125,18,35166
2079,125,19,35416
2080,219,0,35125
2081,219,1,36125
2082,219,2,36375
2083,219,3,44000
2084,219,4,36166
2085,219,5,34833
2086,219,6,33833
2087,219,7,36500
2088,219,8,34541
2089,219,9,37958
2090,219,10,33041
2091,219,11,38583
2092,219,12,35125
2093,219,13,37833
2094,219,14,36416
2095,219,15,36750
2096,219,16,35750
2097,219,17,36416
2098,219,18,35458
2099,219,19,36541
2100,56,0,73708
2101,56,1,37666
2102,56,2,167250
2103,56,3,36583
2104,56,4,36458
2105,56,5,36916
2106,56,6,37041
2107,56,7,36541
2108,56,8,35458
2109,56,9,841958
2110,56,10,35541
2111,56,11,34375
2112,56,12,38416
2113,56,13,34833
2114,56,14,36625
2115,56,15,36583
2116,56,16,36416
2117,56,17,278958
2118,56,18,36416
2119,56,19,34833
2120,0,0,36166
2121,0,1,1274791
2122,0,2,36583
2123,0,3,38375
2124,0,4,36458
2125,0,5,151541
2126,0,6,36083
2127,0,7,31000
2128,0,8,34791
2129,0,9,36208
2130,0,10,315916
2131,0,11,70708
2132,0,12,68916
2133,0,13,43250
2134,0,14,31333
2135,0,15,35166
2136,0,16,37125
2137,0,17,36916
2138,0,18,540083
2139,0,19,35708
2140,84,0,84625
2141,84,1,36166
2142,84,2,35083
2143,84,3,44666
2144,84,4,35708
2145,84,5,37000
2146,84,6,36041
2147,84,7,35666
2148,84,8,114416
2149,84,9,38958
2150,84,10,36083
2151,84,11,29791
2152,84,12,28666
2153,84,13,34583
2154,84,14,34750
2155,84,15,35541
2156,84,16,90458
2157,84,17,32708
2158,84,18,34541
2159,84,19,36166
2160,194,0,35000
2161,194,1,30583
2162,194,2,33958
2163,194,3,35791
2164,194,4,40875
2165,194,5,34708
2166,194,6,31583
2167,194,7,34416
2168,194,8,35041
2169,194,9,34250
2170,194,10,27916
2171,194,11,36000
2172,194,12,34833
2173,194,13,33458
2174,194,14,72458
2175,194,15,35500
2176,194,16,34583
2177,194,17,33500
2178,194,18,34500
2179,194,19,30500
2180,27,0,33958
2181,27,1,32583
2182,27,2,30708
2183,27,3,36000
2184,27,4,35000
2185,27,5,35666
2186,27,6,36458
2187,27,7,34708
2188,27,8,36166
2189,27,9,31458
2190,27,10,22875
2191,27,11,22500
2192,27,12,34416
2193,27,13,33250
2194,27,14,34916
2195,27,15,35500
2196,27,16,107083
2197,27,17,51041
2198,27,18,35958
2199,27,19,29541
2200,155,0,33958
2201,155,1,33000
2202,155,2,35375
2203,155,3,34958
2204,155,4,36000
2205,155,5,33291
2206,155,6,41500
2207,155,7,42750
2208,155,8,54500
2209,155,9,39875
2210,155,10,35291
2211,155,11,36875
2212,155,12,36958
2213,155,13,37666
2214,155,14,36583
2215,155,15,36333
2216,155,16,115125
2217,155,17,34333
2218,155,18,35666
2219,155,19,101333
2220,128,0,36083
2221,128,1,35000
2222,128,2,35791
2223,128,3,34333
2224,128,4,38666
2225,128,5,35333
2226,128,6,36458
2227,128,7,34166
2228,128,8,34500
2229,128,9,36583
2230,128,10,35500
2231,128,11,36083
2232,128,12,52125
2233,128,13,34500
2234,128,14,34500
2235,128,15,33791
2236,128,16,35958
2237,128,17,35708
2238,128,18,35291
2239,128,19,32958
2240,190,0,30000
2241,190,1,35750
2242,190,2,35750
2243,190,3,36208
2244,190,4,35750
2245,190,5,56000
2246,190,6,32791
2247,190,7,37208
2248,190,8,35375
2249,190,9,36500
2250,190,10,36416
2251,190,11,37333
2252,190,12,36208
2253,190,13,34125
2254,190,14,36833
2255,190,15,36125
2256,190,16,34625
2257,190,17,36041
2258,190,18,36541
2259,190,19,35541
2260,185,0,31958
2261,185,1,33875
2262,185,2,31208
2263,185,3,35375
2264,185,4,34500
2265,185,5,37916
2266,185,6,28000
2267,185,7,35000
2268,185,8,31208
2269,185,9,36208
2270,185,10,35041
2271,185,11,31666
2272,185,12,36333
2273,185,13,33250
2274,185,14,35250
2275,185,15,56083
2276,185,16,34250
2277,185,17,25458
2278,185,18,34916
2279,185,19,567458
2280,196,0,34000
2281,196,1,35583
2282,196,2,36041
2283,196,3,34000
2284,196,4,34625
2285,196,5,35291
2286,196,6,35458
2287,196,7,35333
2288,196,8,51583
2289,196,9,32458
2290,196,10,29250
2291,196,11,33458
2292,196,12,35541
2293,196,13,34916
2294,196,14,36500
2295,196,15,35000
2296,196,16,35791
2297,196,17,36833
2298,196,18,33875
2299,196,19,34208
2300,221,0,35416
2301,221,1,36291
2302,221,2,29375
2303,221,3,32833
2304,221,4,29791
2305,221,5,30916
2306,221,6,32083
2307,221,7,141541
2308,221,8,47333
2309,221,9,150791
2310,221,10,37625
2311,221,11,35166
2312,221,12,36750
2313,221,13,104583
2314,221,14,34125
2315,221,15,37375
2316,221,16,36583
2317,221,17,36500
2318,221,18,36041
2319,221,19,32791
2320,33,0,36875
2321,33,1,35750
2322,33,2,35958
2323,33,3,33625
2324,33,4,36125
2325,33,5,46208
2326,33,6,83000
2327,33,7,299833
2328,33,8,37333
2329,33,9,35041
2330,33,10,36583
2331,33,11,36791
2332,33,12,35916
2333,33,13,37583
2334,33,14,35416
2335,33,15,34333
2336,33,16,38000
2337,33,17,36250
2338,33,18,35125
2339,33,19,114750
2340,242,0,35625
2341,242,1,274541
2342,242,2,46291
2343,242,3,99041
2344,242,4,237038833
2345,242,5,37916
2346,242,6,38791
2347,242,7,67875
2348,242,8,35791
2349,242,9,79708
2350,242,10,47458
2351,242,11,42833
2352,242,12,3298500
2353,242,13,41875
2354,242,14,102583
2355,242,15,36083
2356,242,16,83875
2357,242,17,40416
2358,242,18,75458
2359,242,19,55916
2360,118,0,38125
2361,118,1,35791
2362,118,2,81916
2363,118,3,36000
2364,118,4,117083
2365,118,5,93208
2366,118,6,98541
2367,118,7,36500
2368,118,8,34583
2369,118,9,36166
2370,118,10,35916
2371,118,11,36750
2372,118,12,125541
2373,118,13,36500
2374,118,14,36958
2375,118,15,34916
2376,118,16,53500
2377,118,17,38000
2378,118,18,37416
2379,118,19,365625
2380,49,0,37125
2381,49,1,37000
2382,49,2,37333
2383,49,3,35916
2384,49,4,84250
2385,49,5,36166
2386,49,6,36666
2387,49,7,35583
2388,49,8,37208
2389,49,9,87000
2390,49,10,83875
2391,49,11,52125
2392,49,12,84291
2393,49,13,83708
2394,49,14,84291
2395,49,15,40666
2396,49,16,36166
2397,49,17,36458
2398,49,18,95958
2399,49,19,110791
2400,79,0,45291
2401,79,1,36791
2402,79,2,88375
2403,79,3,37125
2404,79,4,124750
2405,79,5,36625
2406,79,6,646541
2407,79,7,45458
2408,79,8,36541
2409,79,9,341541
2410,79,10,93458
2411,79,11,98708
2412,79,12,41875
2413,79,13,37291
2414,79,14,36083
2415,79,15,36666
2416,79,16,38250
2417,79,17,38916
2418,79,18,36333
2419,79,19,36916
2420,22,0,38416
2421,22,1,108458
2422,22,2,37458
2423,22,3,37291
2424,22,4,942000
2425,22,5,127958
2426,22,6,37250
2427,22,7,35958
2428,22,8,37875
2429,22,9,88833
2430,22,10,36166
2431,22,11,35791
2432,22,12,36375
2433,22,13,109375
2434,22,14,44333
2435,22,15,35083
2436,22,16,36625
2437,22,17,64458
2438,22,18,35458
2439,22,19,83791
2440,123,0,313250
2441,123,1,864708
2442,123,2,39791
2443,123,3,52125
2444,123,4,2330333
2445,123,5,26000
2446,123,6,84625
2447,123,7,36291
2448,123,8,85750
2449,123,9,37541
2450,123,10,36250
2451,123,11,37625
2452,123,12,36416
2453,123,13,36875
2454,123,14,39208
2455,123,15,36250
2456,123,16,36291
2457,123,17,36958
2458,123,18,37708
2459,123,19,34625
2460,202,0,66750
2461,202,1,37458
2462,202,2,35291
2463,202,3,38000
2464,202,4,37125
2465,202,5,439333
2466,202,6,37041
2467,202,7,36416
2468,202,8,36083
2469,202,9,54375
2470,202,10,36958
2471,202,11,37083
2472,202,12,37833
2473,202,13,36083
2474,202,14,74166
2475,202,15,36083
2476,202,16,37708
2477,202,17,35666
2478,202,18,36583
2479,202,19,35291
2480,83,0,306625
2481,83,1,36333
2482,83,2,1490666
2483,83,3,85875
2484,83,4,35833
2485,83,5,36958
2486,83,6,113500
2487,83,7,38250
2488,83,8,35333
2489,83,9,42875
2490,83,10,35833
2491,83,11,36958
2492,83,12,34333
2493,83,13,50541
2494,83,14,38416
2495,83,15,36625
2496,83,16,36541
2497,83,17,35916
2498,83,18,37375
2499,83,19,85458
2500,55,0,34333
2501,55,1,38458
2502,55,2,37333
2503,55,3,34833
2504,55,4,34625
2505,55,5,37041
2506,55,6,38791
2507,55,7,35500
2508,55,8,35041
2509,55,9,30791
2510,55,10,35791
2511,55,11,88083
2512,55,12,50583
2513,55,13,290458
2514,55,14,57333
2515,55,15,36500
2516,55,16,38166
2517,55,17,61708
2518,55,18,35041
2519,55,19,173333
2520,27,0,36833
2521,27,1,34750
2522,27,2,35750
2523,27,3,37583
2524,27,4,35500
2525,27,5,43291
2526,27,6,31083
2527,27,7,33083
2528,27,8,36791
2529,27,9,35875
2530,27,10,36666
2531,27,11,39291
2532,27,12,36041
2533,27,13,36875
2534,27,14,36208
2535,27,15,37541
2536,27,16,38666
